Date,Time,AM-PM,Water Level +/- MSL,Well Elevation,Well Name,Location_Key
2002-06-26,11:25:00,AM,26.71,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2002-07-24,12:42:00,PM,13.61,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2002-08-28,10:00:00,AM,1.99,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2002-11-25,2:37:00,PM,-13.58,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2003-01-14,3:15:00,PM,29.48,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2003-02-18,12:30:00,PM,29.07,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2003-03-17,2:45:00,PM,29.49,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2003-04-22,10:50:00,AM,22.65,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2003-05-27,11:25:00,AM,23.42,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2003-06-19,9:10:00,AM,-14.65,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2003-07-25,10:20:00,AM,-7.33,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2003-09-18,7:35:00,AM,27.4,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2003-10-28,10:35:00,AM,28.95,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2003-12-09,9:50:00,AM,29.2,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2004-02-09,11:30:00,AM,27.96,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2004-04-01,12:30:00,PM,29.46,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2004-04-27,2:10:00,PM,27.0,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2004-06-01,1:50:00,PM,27.56,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2004-07-15,8:45:00,AM,25.67,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2004-08-18,1:55:00,PM,23.21,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2004-09-20,11:15:00,AM,28.21,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2004-10-25,1:10:00,PM,28.84,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2004-11-22,11:45:00,AM,29.0,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2004-12-13,1:25:00,PM,29.14,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2005-01-24,12:25:00,PM,27.46,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2005-02-24,1:10:00,PM,27.75,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2005-03-24,10:40:00,AM,28.75,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2005-04-19,10:10:00,AM,28.34,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2005-05-24,7:10:00,AM,24.79,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2005-07-07,7:10:00,AM,27.44,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2005-08-02,7:25:00,AM,22.06,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2005-10-14,11:55:00,AM,27.63,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2005-12-05,12:25:00,PM,28.42,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2006-01-26,7:19:00,AM,29.03,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2006-02-22,7:23:00,AM,29.01,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2006-03-14,7:00:00,AM,29.42,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2006-04-11,1:45:00,PM,29.14,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2006-05-17,7:10:00,AM,22.98,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2006-06-28,8:00:00,AM,5.99,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2006-07-25,8:30:00,AM,-70.81,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2006-09-21,7:00:00,AM,25.87,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2006-12-04,7:30:00,AM,28.82,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2007-01-17,10:35:00,AM,29.07,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2007-02-22,7:30:00,AM,29.69,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2007-03-14,7:45:00,AM,29.41,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2007-04-17,7:05:00,AM,29.2,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2007-05-15,9:55:00,AM,-52.3,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2007-07-02,9:45:00,AM,25.99,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2007-07-19,7:20:00,AM,23.82,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2007-08-15,8:00:00,AM,19.61,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2007-09-12,7:30:00,AM,19.83,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2007-10-15,1:30:00,PM,28.35,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2007-11-29,7:30:00,AM,28.45,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2008-01-03,8:00:00,AM,28.95,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2008-02-27,7:30:00,AM,29.16,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2008-03-20,7:40:00,AM,29.05,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2008-04-29,7:00:00,AM,18.46,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2008-05-27,7:30:00,AM,19.83,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2008-06-23,9:20:00,AM,27.31,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2008-07-21,2:00:00,PM,13.83,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2008-08-21,7:15:00,AM,9.36,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2008-09-23,7:25:00,AM,25.02,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2008-10-22,8:30:00,AM,27.88,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2008-11-19,7:30:00,AM,28.47,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2009-01-28,7:55:00,AM,28.36,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2009-02-27,7:45:00,AM,28.78,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2009-03-24,7:30:00,AM,28.39,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2009-03-25,7:15:00,AM,29.29,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2009-06-08,9:20:00,AM,25.16,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2009-07-17,7:50:00,AM,-26.77,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2009-08-17,12:40:00,PM,16.86,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2009-09-14,10:00:00,AM,24.68,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2009-10-23,10:45:00,AM,28.2,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2009-11-09,8:30:00,AM,28.24,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2009-12-08,8:45:00,AM,28.28,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2010-01-06,8:00:00,AM,28.83,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2010-02-09,7:30:00,AM,29.11,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2010-03-25,7:15:00,AM,29.29,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2010-04-19,12:00:00,PM,14.4,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2010-05-12,7:10:00,AM,26.0,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2010-06-17,12:00:00,PM,26.71,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2010-08-03,6:55:00,AM,25.8,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2010-09-22,7:30:00,AM,28.21,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2010-10-04,7:10:00,AM,28.14,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2010-11-16,7:00:00,AM,28.79,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2010-12-14,7:15:00,AM,28.79,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2011-01-06,8:40:00,AM,29.24,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2011-02-22,1:00:00,PM,29.15,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2011-03-15,10:55:00,AM,30.13,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2011-03-30,9:36:00,AM,30.04,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2011-04-15,10:24:00,AM,29.47,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2011-04-28,8:51:00,AM,29.55,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2011-05-25,9:53:00,AM,27.17,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2011-06-15,8:35:00,AM,28.06,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2011-06-29,11:35:00,AM,27.41,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2011-08-02,2:05:00,PM,26.53,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2011-08-24,2:30:00,PM,22.24,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2011-09-30,12:15:00,PM,28.31,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2011-10-27,1:35:00,PM,28.84,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2011-12-05,1:40:00,PM,29.53,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2011-12-30,1:40:00,PM,29.06,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2012-01-30,10:30:00,AM,29.9,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2012-02-29,1:15:00,PM,29.63,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2012-03-28,2:00:00,PM,20.58,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2012-04-25,2:15:00,PM,29.48,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2012-05-16,2:05:00,PM,20.74,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2012-07-02,2:40:00,PM,29.44,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2012-08-02,2:55:00,PM,28.43,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2012-08-24,10:40:00,AM,27.77,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2012-10-02,1:25:00,PM,27.89,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2012-11-06,2:35:00,PM,29.36,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2013-01-14,2:05:00,PM,29.9,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2013-02-05,12:30:00,PM,30.21,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2013-03-04,9:35:00,AM,29.88,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2013-04-01,2:00:00,PM,26.55,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2013-04-29,2:00:00,PM,29.54,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2013-06-03,2:20:00,PM,28.63,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2013-07-10,2:45:00,PM,26.53,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2013-08-02,1:15:00,PM,26.34,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2013-09-03,2:15:00,PM,27.1,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2013-10-02,1:55:00,PM,15.38,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2014-01-06,11:40:00,AM,29.69,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2014-06-05,12:30:00,PM,28.31,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2014-07-02,1:25:00,PM,26.52,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2014-12-03,10:15:00,AM,29.55,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2015-07-17,1:15:00,PM,-61.08,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2015-07-28,10:45:00,AM,24.25,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2015-09-30,1:20:00,PM,27.37,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2015-11-04,12:35:00,PM,29.31,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2015-12-02,2:15:00,PM,29.49,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2015-12-29,10:40:00,AM,29.87,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2016-03-08,11:00:00,AM,30.23,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2016-05-03,1:30:00,PM,30.33,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2016-06-06,11:45:00,AM,27.46,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2016-07-28,2:50:00,PM,28.35,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2016-08-09,10:30:00,AM,28.38,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2016-09-07,2:05:00,PM,28.35,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2016-12-02,2:15:00,PM,30.52,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2017-02-08,11:10:00,AM,30.69,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2017-03-03,12:30:00,PM,30.95,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2017-04-10,2:00:00,PM,31.43,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2017-05-05,1:20:00,PM,31.46,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2017-06-06,2:00:00,PM,30.63,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2017-08-03,11:40:00,AM,28.13,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2017-10-04,2:00:00,PM,29.42,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2017-11-01,2:15:00,PM,30.57,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2017-12-05,2:10:00,PM,30.58,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2018-01-09,1:00:00,PM,31.01,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2018-02-07,1:30:00,PM,31.02,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2018-03-07,2:25:00,PM,30.97,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2018-04-11,2:45:00,PM,31.14,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2018-05-11,12:20:00,PM,30.91,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2018-08-03,1:00:00,PM,28.34,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2018-10-05,12:15:00,PM,29.91,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2018-11-13,12:20:00,PM,30.67,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2018-12-07,2:30:00,PM,30.61,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2019-01-10,3:20:00,PM,30.11,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
2019-03-12,1:00:00,PM,29.94,70.0,AAC403  SALSBURY POINT COUNTY PARK WELL 2,AAC403
1993-11-03,12:00:00,AM,13.1,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2005-08-04,12:00:00,AM,11.2,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2007-03-30,11:50:00,AM,11.6,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2007-03-30,12:55:00,PM,11.8,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2007-03-30,12:55:00,PM,11.6,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2007-04-02,12:11:00,PM,11.22,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2007-04-02,12:46:00,PM,11.2,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2007-04-03,11:40:00,AM,11.16,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2007-04-03,12:10:00,PM,11.08,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2007-04-03,12:33:00,PM,11.04,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2007-04-03,1:25:00,PM,11.05,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2007-04-03,1:48:00,PM,11.07,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2007-04-04,2:32:00,PM,11.11,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2007-04-13,12:25:00,PM,11.85,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2007-04-16,12:02:00,PM,11.1,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2007-05-03,10:56:00,AM,11.3,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2007-05-31,12:12:00,PM,10.83,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2007-08-03,1:56:00,PM,11.14,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2007-10-04,1:30:00,PM,12.22,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2007-11-29,4:20:00,PM,11.77,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2008-02-05,12:57:00,PM,12.07,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2008-03-25,10:56:00,AM,11.82,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2008-05-28,3:00:00,PM,11.69,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2008-07-29,1:40:00,PM,11.7,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2008-08-22,11:29:00,AM,11.89,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2008-09-30,2:49:00,PM,11.75,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2008-12-03,1:40:00,PM,11.84,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2009-01-12,12:50:00,PM,11.37,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2009-01-13,1:17:00,PM,11.3,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2009-02-03,2:45:00,PM,11.71,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2009-03-30,2:58:00,PM,10.73,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2009-06-01,2:52:00,PM,12.07,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2009-08-03,3:30:00,PM,11.8,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2009-10-05,1:50:00,PM,11.55,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2009-12-01,3:32:00,PM,12.21,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2010-01-28,8:39:00,AM,11.99,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2010-01-28,10:08:00,AM,-90.6,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2010-03-31,8:30:00,AM,12.42,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2010-03-31,1:07:00,PM,11.42,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2010-05-18,8:53:00,AM,12.65,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2010-05-21,10:49:00,AM,12.19,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2010-06-01,12:20:00,PM,11.62,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2010-07-30,9:40:00,AM,12.11,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2010-10-06,1:20:00,PM,11.67,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2010-11-30,2:47:00,PM,12.47,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2011-02-02,3:53:00,PM,12.21,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2011-04-14,2:00:00,PM,12.23,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2011-06-02,1:39:00,PM,11.33,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2011-08-01,10:54:00,AM,11.45,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2011-10-05,3:47:00,PM,13.14,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2011-11-29,2:57:00,PM,12.05,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2012-02-07,11:28:00,AM,12.55,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2012-04-04,3:43:00,PM,12.42,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2012-05-30,3:32:00,PM,12.13,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2012-07-31,1:40:00,PM,11.51,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2012-09-27,12:57:00,PM,11.8,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2012-11-28,2:23:00,PM,12.65,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2013-02-05,2:00:00,PM,12.72,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2013-04-01,1:31:00,PM,11.91,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2013-05-01,1:26:00,PM,11.28,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2013-05-29,1:56:00,PM,11.39,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2013-07-30,3:12:00,PM,11.83,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2013-10-04,2:35:00,PM,11.19,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2013-12-03,1:20:00,PM,11.9,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2014-02-05,12:45:00,PM,11.41,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2014-04-03,2:00:00,PM,11.16,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2014-06-04,12:35:00,PM,11.58,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2014-07-31,3:48:00,PM,11.07,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2014-10-01,1:30:00,PM,11.7,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2014-12-04,1:25:00,PM,12.23,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2015-02-05,11:55:00,AM,12.15,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2015-03-31,12:39:00,PM,11.55,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2015-06-02,12:25:00,PM,10.65,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2015-08-05,2:08:00,PM,11.1,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2015-09-29,1:50:00,PM,11.1,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2015-12-03,11:15:00,AM,12.62,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2016-02-04,10:50:00,AM,11.52,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2016-04-04,2:44:00,PM,11.67,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2016-06-01,2:50:00,PM,11.68,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2016-08-04,1:30:00,PM,10.48,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2016-10-05,1:21:00,PM,11.53,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2016-12-01,2:50:00,PM,11.27,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2017-02-02,12:43:00,PM,11.45,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2018-02-09,12:50:00,PM,11.68,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2018-04-26,1:45:00,PM,11.63,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2018-06-14,9:30:00,AM,10.69,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2018-08-03,11:08:00,AM,11.39,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
2018-10-03,11:25:00,AM,11.24,126.2,AAC532  APPLE TREE POINT PARTNERS WELL 2,AAC532
